Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
The Links of Spruce Creek South,,Summerfield,,Semi-Private,https://linksatsprucecreek.com,teeitup,https://the-links-at-spruce-creek.play.teeitup.com/,yes,high,Not researched - session web-search and web-fetch quotas exhausted; no website on file to fetch directly | Region: North Central FL | Phone: (352) 307-2362 | Research 2026-07-29: Own tee-times page: members and public may reserve; links this host
Shady Brook Golf & RV Resort,,Sumterville,,Public,,,,unknown,,Not researched - session web-search and web-fetch quotas exhausted; no website on file to fetch directly | Region: North Central FL | Phone: (352) 568-1808 | Research 2026-07-29: Absent from the area directory; existence and status unverified
Club Renaissance,,Sun City Center,,Public,,other:clublink,https://clubrenaissance.clublink.com/daily-fee-golf/book/,yes,medium,"TeeItUp slug club-renaissance resolves to a live booking SPA, but no Sun City Center course website could be reached to confirm it is this club (clubrenaissance.com is an unrelated Beyonce store). | Region: Tampa Bay | 2026-08-19 dark-course audit: left TeeItUp for a platform with no adapter. ClubLink-operated; daily-fee booking goes to us.linklineonline.ca (Total e Integrated). Non-members book 7 days ahead."
Freedom Fairways,,Sun City Center,,Semi-Private,https://freedomfairways.com,,,no,,"No website found; freedomfairways.com / freedomfairwaysgolf.com do not resolve; not on TeeItUp. | Region: Tampa Bay | Research 2026-07-29: Semi-private open to the public; site unreachable, no sheet seen"
Sunny Hills Golf Club,,Sunny Hills,,Public,https://www.sunnyhillsgolfclub.com,foreup,https://foreupsoftware.com/index.php/booking/21454/7781#teetimes,yes,high,Exact link target on course site; foreupsoftware.com blocks crawlers | Region: Northwest FL (Panhandle) | Phone: (850) 773-3619
Sunrise Country Club,,Sunrise,,Closed,,,,no,,"No official site found; not yet confirmed | Region: Southeast FL | Phone: (954) 742-4333 | Research 2026-07-29: Editor's note: this golf course is closed for business (7400 NW 24th Pl, Sunrise)"
Sunrise Lakes Phase III Golf Course,,Sunrise,,Private,https://www.sunriselakesphase3.com,,,private,,Community course; no site or booking found | Region: Southeast FL | Research 2026-07-29: Resident amenity with guest fees only; no public tee sheet
The Bridges at Springtree Golf Club,,Sunrise,,Public,https://springtreegc.com/,,,unknown,,springtreegc.com returns 403 to fetcher | Region: Southeast FL | Phone: (954) 572-2270 | Research 2026-07-29: Own site returns 403 to all fetch paths
Hilaman Golf Course,,Tallahassee,,Municipal,https://www.talgov.com/page/hilaman,clubprophet,https://secure.east.prophetservices.com/HilamanV3/Home/nIndex?CourseId=1,yes,high,City of Tallahassee Club Prophet portal; CourseId=1 = Hilaman; session token stripped from URL | Region: Northwest FL (Panhandle) | Phone: (850) 891-2560
Jake Gaither Golf Course,,Tallahassee,,Municipal,https://www.talgov.com/page/jakegaither,clubprophet,https://secure.east.prophetservices.com/HilamanV3/Home/nIndex?CourseId=3,yes,high,"Same Tallahassee portal, CourseId=3; online booking for 2+ golfers, singles call pro shop | Region: Northwest FL (Panhandle) | Phone: (850) 891-2540"
Killearn Club,,Tallahassee,,Private,https://killearnclub.com,,,private,,"Homepage shows Member Login/Membership only, no public booking link; public access unconfirmed | Region: Northwest FL (Panhandle) | Phone: (850) 270-1619 | Research 2026-07-29: Member portal only; all three nines listed Private"
Seminole Legacy Golf Club,,Tallahassee,,Public,https://www.seminolelegacygolfclub.com,,,no,,"Troon-managed; homepage and /golf/ expose no booking engine, only Troon Prive member tee-time request; site phone is (850) 645-4653 | Region: Northwest FL (Panhandle) | Phone: (850) 645-4653 | Research 2026-07-29: Listed public but the club site has only member login and a request form"
Southwood Golf Club,,Tallahassee,,Public,https://southwoodgolfclub.com,clubcaddie,https://apimanager-cc34.clubcaddie.com/webapi/view/idfdabab,yes,high,Exact Club Caddie widget target linked from southwoodgolfclub.com/book-a-tee-time/; widget is JS-rendered | Region: Northwest FL (Panhandle) | Phone: (850) 942-4653
The Golf Club at Summerbrooke,,Tallahassee,,Semi-Private,https://summerbrookegolf.com,,,no,,"Own site bot-blocked (robots.txt timeout); web budget exhausted before GolfNow fallback | Region: Northwest FL (Panhandle) | Research 2026-07-29: Semi-private, open to the public; site says call to book"
Colony West Golf Club - Championship Course,,Tamarac,,Municipal,https://colonywestgolfclub.com/,teeitup,https://colony-west.book.teeitup.com/,yes,high,Linked from official book-a-tee-time page | Region: Southeast FL | Phone: (954) 721-7710
Colony West Golf Club - Glades Course,,Tamarac,,Municipal,https://colonywestgolfclub.com/,teeitup,https://colony-west.book.teeitup.com/,yes,high,Same TeeItUp site; select Glades course | Region: Southeast FL | Phone: (954) 721-7710
Woodmont Country Club,,Tamarac,,Semi-Private,,,,unknown,,"No FL site found; woodmontcc.com is Maryland club | Region: Southeast FL | Phone: (954) 722-4300 | Research 2026-07-29: Directories disagree — one lists 27 holes semi-private, another suggests private; the club's own domain is for sale"
Babe Zaharias Golf Course,,Tampa,,Municipal,https://www.babezahariasgolf.net,teeitup,https://babe-zaharias-golf-course-tampa.book.teeitup.com/,yes,high,Exact link target on babezahariasgolf.net. | Region: Tampa Bay | Phone: (813) 631-4374
Carrollwood Country Club,,Tampa,,Resort,https://www.carrollwoodcc.com,,,no,,Site describes it as Tampa's premier private country club; no public online tee sheet. | Region: Tampa Bay | Phone: (813) 961-1381
Countryway Golf Club,,Tampa,,Public,,teeitup,https://countryway-golf-club.book.teeitup.com/,yes,medium,TeeItUp slug resolves to a live booking SPA; course website domains did not resolve so identity not confirmed. | Region: Tampa Bay | Phone: (813) 854-1182
Heritage Isles Golf & Country Club,,Tampa,,Public,https://www.heritageislesgolf.com,teeitup,https://heritage-isles-golf-and-cc.book-v2.teeitup.golf/,yes,high,Exact link target on heritageislesgolf.com/tee-times. | Region: Tampa Bay | Phone: (813) 907-7447
Northdale Golf & Tennis Club,,Tampa,,Semi-Private,https://www.northdalegolf.com,chronogolf,https://www.chronogolf.com/club/4166/widget?medium=widget&source=club,yes,high,Exact link target on northdalegolf.com. | Region: Tampa Bay | Phone: (813) 962-0428
Rocky Point Golf Course,,Tampa,,Municipal,https://www.rockypointgolf.net,teeitup,https://rocky-point-golf-course.book.teeitup.com/,yes,high,Exact link target on rockypointgolf.net; stale date param stripped. | Region: Tampa Bay | Phone: (813) 673-4316
Rogers Park Golf Course,,Tampa,,Municipal,https://www.rogersparkgolf.net,teeitup,https://rogers-park-golf-course.book.teeitup.com/,yes,high,Exact link target on rogersparkgolf.net. | Region: Tampa Bay | Phone: (813) 356-1670
Westchase Golf Club,,Tampa,,Public,,teeitup,https://westchase-golf-club.book.teeitup.com/,yes,medium,TeeItUp slug resolves to a live booking SPA; westchasegolf.com is a parked spam domain so identity not confirmed from an official site. | Region: Tampa Bay
Crescent Oaks Country Club,,Tarpon Springs,,Semi-Private,https://www.crescentoaksgolf.com,foreup,https://foreupsoftware.com/index.php/booking/20709/5537#/teetimes,yes,high,"Exact link target on crescentoaksgolf.com; address 3300 Crescent Oaks Blvd, Tarpon Springs. | Region: Tampa Bay | Phone: (727) 937-4653"
Tarpon Springs Golf Course,,Tarpon Springs,,Municipal,,clubprophet,https://secure.east.prophetservices.com/TarponSpringsv3,yes,medium,"TeeItUp slug resolves to a live booking SPA; no official course site reachable to confirm. | Region: Tampa Bay | 2026-08-19 dark-course audit: left TeeItUp for a platform with no adapter. Club Prophet, but PATH-BASED on secure.east.prophetservices.com - the adapter builds {tenant}.cps.golf only. Same backlog item as kendrick/hilaman/stonehedges."
Wentworth Golf Club,,Tarpon Springs,,Semi-Private,https://wentworthgolfclub.org,golfback,https://golfback.com/#/course/4bd6e45a-57fd-4f19-980e-ed2607eaac4a,yes,high,Exact 'Public Tee Times' link target on wentworthgolfclub.org/tee-times. | Region: Tampa Bay | Phone: (727) 942-4760
Baytree Executive Golf Course,,Tavares,,Closed,,teeitup,https://baytree-executive-golf-course.book.teeitup.com/,yes,high,"No course website exists; exact-name TeeItUp subdomain loads a live booking SPA (invalid slugs return 'Booking Engine Not Found'). | Region: Central FL (Orlando) | Phone: (352) 343-7227 | 2026-08-19 dark-course audit: CLOSED. GolfPass: closed for business, land became a residential area; no reviews since 2017."
Deer Island Country Club,,Tavares,,Semi-Private,https://www.deerislandcc.com,teeitup,https://deer-island-cc.book.teeitup.com/?course=2090,yes,high,Public tee sheet linked from deerislandcc.com/tee-times-2/; stale date/max params stripped. Separate members-only sheet at /tee-times/. | Region: Central FL (Orlando) | Phone: (352) 343-7550
La Cita Country Club,,Titusville,,Semi-Private,https://www.lacitacc.com,other:native,https://www.lacitacc.com/tee-times/,yes,high,"Site is 'Powered by Golf Channel Solutions' (GolfNow); tee sheet loads as a JS widget on this page, no separable engine URL exposed. | Region: Space Coast & Treasure Coast | Phone: (321) 383-2582"
Sherwood Golf Club,,Titusville,,Closed,,,,no,,sherwoodgolfclub.com now hosts a Ballarena Communities redevelopment FAQ describing the site as a closed 'old golf course' with 796 proposed residential units under the Brevard County land development code. Course appears closed. | Region: Space Coast & Treasure Coast
The Great Outdoors RV & Golf Resort,,Titusville,,Resort,https://thegreatoutdoorsgolf.com,,,no,,Resort recreation page states 'Tee times may be made up to three days in advance by calling the pro shop directly at (321) 269-5524.' Course site thegreatoutdoorsgolf.com returned 403 to bots. | Region: Space Coast & Treasure Coast | Phone: (321) 269-5524
Willow Lakes Golf Club,,Titusville,,Public,https://www.willowlakesgolfclub.com,teeitup,https://willow-lakes-golf-club.book.teeitup.com/,yes,high,Public tee-time link target on willowlakesgolfclub.com/tee-times/ (separate members subdomain exists). | Region: Space Coast & Treasure Coast | Phone: (321) 567-5586
Treasure Bay Golf & Tennis,,Treasure Island,,Closed,,teeitup,https://treasure-bay-golf-and-tennis.book.teeitup.com/,yes,medium,"TeeItUp slug resolves to a live booking SPA; city and course sites unreachable so identity not confirmed. | Region: Tampa Bay | Phone: (727) 547-4575 | 2026-08-19 dark-course audit: CLOSED. City of Treasure Island's own page: 'GOLF COURSE PORTION OF THE PROPERTY IS CURRENTLY CLOSED', remains green space."
Fox Hollow Golf Club,,Trinity,,Public,https://www.foxhollowgolfclub.com,teeitup,https://fox-hollow-gc.book.teeitup.com/,yes,high,Exact public tee time link target on foxhollowgolfclub.com/tee-times (Trinity FL 34655). | Region: Tampa Bay | Phone: (727) 376-6333
Heritage Springs Country Club,,Trinity,,Private,https://heritagespringscommunity.com,,,private,,No reachable website; not on TeeItUp. | Region: Tampa Bay | Research 2026-07-29: Members and their guests only
University Park Country Club,,University Park,,Semi-Private,https://www.universitypark-fl.com,teeitup,https://university-park-country-club.book.teeitup.com/,yes,high,Linked from club Book a Tee Time page | Region: Southwest FL | Phone: (941) 359-9999
Bloomingdale Golfers Club,,Valrico,,Public,https://www.bloomingdalegolf.com,ezlinks,https://bloomingdale.ezlinks.com/,yes,high,Public tee time link target on bloomingdalegolf.com/book-a-tee-time (separate PDP member site at bloomingdalepdp.ezlinks.com). | Region: Tampa Bay | Phone: (813) 685-4105
Buckhorn Springs Golf & Country Club,,Valrico,,Private,https://buckhornsprings.com,,,private,,buckhorngolf.com exists but sits behind a Cloudflare challenge (only 'Loading secure session' returned); not on TeeItUp; further attempts blocked by WebFetch 429 rate limiting. | Region: Tampa Bay | Phone: (813) 689-7766 | Research 2026-07-29: Own site calls it a private course; members-only reservation portal
Capri Isles Golf Club,,Venice,,Semi-Private,https://capriisles.com,teeitup,https://capri-isles-golf-club.book.teeitup.com/,yes,high,capriisles.com now a parked domain | Region: Southwest FL | Phone: (941) 485-3371
Jacaranda West Country Club,,Venice,,Semi-Private,https://www.jacarandawestcc.com,teeitup,https://jacaranda-west-country-club.book.teeitup.com/,yes,high,TeeItUp subdomain live; unique course name | Region: Southwest FL
Lake Venice Golf Club,,Venice,,Public,https://www.lakevenicegolf.com,,,no,,Site states no tee times taken; walk-on play | Region: Southwest FL | Phone: (941) 488-3948
Pelican Pointe Golf & Country Club,,Venice,,Semi-Private,,,,no,,No reachable site; TeeItUp/Teesnap slugs absent | Region: Southwest FL | Research 2026-07-29: 27-hole semi-private; pro shop booking only
Sarasota National Golf Club,,Venice,,Semi-Private,https://www.sarasotanational.com,,,no,,Clubessential site; no public booking link found | Region: Southwest FL | Phone: (941) 496-8676 | Research 2026-07-29: Semi-private with heavy public play; only pro shop contact exposed
Venice East Golf Club,,Venice,,Semi-Private,,,,no,,"No reachable site; TeeItUp/Teesnap slugs absent | Region: Southwest FL | Research 2026-07-29: Executive course, semi-private and open"
Waterford Golf Club,,Venice,,Semi-Private,http://www.golfinvenice.com,,,yes,medium,TeeItUp slug generic; FL identity unconfirmed | Region: Southwest FL | Research 2026-07-29: Same operator site as Calusa Lakes; engine not captured
Wellen Park Golf & Country Club,,Venice,,Semi-Private,,,,yes,medium,"No official site or TeeItUp subdomain found | Region: Southwest FL | Research 2026-07-29: Semi-private open to the public, Venice; engine not captured"
Sandridge Golf Club - Dunes Course,,Vero Beach,,Municipal,https://www.sandridgegc.com/,ezlinks,https://sandridge.ezlinks.com/,yes,high,Public booking link on sandridgegc.com/request_tt/; county-card holders use sandridgectycrd.ezlinks.com. Both Sandridge courses book here. | Region: Space Coast & Treasure Coast | Phone: (772) 770-5000
